# Wavelength, Scattered Moonlight, Scattered Starlight, Zodiacal Light, Lower Atmosphere, Upper Atmosphere, Airglow/Residual Continuum, 
6.011600000e+02	3.221242520e+02	6.234147141e+00	5.078041990e+01	0.000000000e+00	0.000000000e+00	1.099821800e+02	
6.011700000e+02	3.220151749e+02	6.231910704e+00	5.076753748e+01	0.000000000e+00	0.000000000e+00	1.099485676e+02	
6.011800000e+02	3.221461983e+02	6.234424942e+00	5.078561458e+01	0.000000000e+00	0.000000000e+00	1.099820049e+02	
6.011900000e+02	3.221586021e+02	6.234592180e+00	5.078839670e+01	0.000000000e+00	0.000000000e+00	1.099823173e+02	
6.012000000e+02	3.221821771e+02	6.234980534e+00	5.079261994e+01	0.000000000e+00	0.000000000e+00	1.099857500e+02	
6.012100000e+02	3.221927014e+02	6.235110598e+00	5.079515998e+01	0.000000000e+00	0.000000000e+00	1.099855377e+02	
6.012200000e+02	3.222022510e+02	6.235221384e+00	5.079757445e+01	0.000000000e+00	0.000000000e+00	1.099850533e+02	
6.012300000e+02	3.222114741e+02	6.235325724e+00	5.079994695e+01	0.000000000e+00	0.000000000e+00	1.099844779e+02	
6.012400000e+02	3.222205184e+02	6.235426541e+00	5.080229656e+01	0.000000000e+00	0.000000000e+00	1.099838529e+02	
6.012500000e+02	3.222291922e+02	6.235524329e+00	5.080462648e+01	0.000000000e+00	0.000000000e+00	1.099831851e+02	
6.012600000e+02	3.222375444e+02	6.235617609e+00	5.080692706e+01	0.000000000e+00	0.000000000e+00	1.099824538e+02	
6.012700000e+02	3.222455589e+02	6.235704220e+00	5.080918423e+01	0.000000000e+00	0.000000000e+00	1.099816284e+02	
6.012800000e+02	3.222526216e+02	6.235772011e+00	5.081131876e+01	0.000000000e+00	0.000000000e+00	1.099805374e+02	
6.012900000e+02	3.222567201e+02	6.235781154e+00	5.081307102e+01	0.000000000e+00	0.000000000e+00	1.099786191e+02	
6.013000000e+02	3.222366295e+02	6.235311652e+00	5.081170292e+01	0.000000000e+00	0.000000000e+00	1.099699475e+02	
6.013100000e+02	3.220537283e+02	6.231622417e+00	5.078934235e+01	0.000000000e+00	0.000000000e+00	1.099158457e+02	
6.013200000e+02	3.220927333e+02	6.232321834e+00	5.079559458e+01	0.000000000e+00	0.000000000e+00	1.099236686e+02	
6.013300000e+02	3.221801566e+02	6.233978898e+00	5.080809113e+01	0.000000000e+00	0.000000000e+00	1.099450028e+02	
6.013400000e+02	3.219197580e+02	6.228760223e+00	5.077575295e+01	0.000000000e+00	0.000000000e+00	1.098693206e+02	
6.013500000e+02	3.222374785e+02	6.234969199e+00	5.081793303e+01	0.000000000e+00	0.000000000e+00	1.099548814e+02	
6.013600000e+02	3.219777120e+02	6.229762077e+00	5.078566925e+01	0.000000000e+00	0.000000000e+00	1.098793671e+02	
6.013700000e+02	3.223199417e+02	6.236457171e+00	5.083102073e+01	0.000000000e+00	0.000000000e+00	1.099717794e+02	
6.013800000e+02	3.223418494e+02	6.236818890e+00	5.083507230e+01	0.000000000e+00	0.000000000e+00	1.099748352e+02	
6.013900000e+02	3.223513176e+02	6.236934457e+00	5.083751890e+01	0.000000000e+00	0.000000000e+00	1.099744185e+02	
6.014000000e+02	3.223591267e+02	6.237017206e+00	5.083975156e+01	0.000000000e+00	0.000000000e+00	1.099735389e+02	
6.014100000e+02	3.223669349e+02	6.237099954e+00	5.084198426e+01	0.000000000e+00	0.000000000e+00	1.099726594e+02	
6.014200000e+02	3.223695282e+02	6.237079522e+00	5.084354413e+01	0.000000000e+00	0.000000000e+00	1.099703245e+02	
6.014300000e+02	3.222818579e+02	6.235273389e+00	5.083345791e+01	0.000000000e+00	0.000000000e+00	1.099428014e+02	
6.014400000e+02	3.219133058e+02	6.227919030e+00	5.078717791e+01	0.000000000e+00	0.000000000e+00	1.098370051e+02	
6.014500000e+02	3.223067742e+02	6.235619315e+00	5.083909968e+01	0.000000000e+00	0.000000000e+00	1.099435887e+02	
6.014600000e+02	3.223999160e+02	6.237384205e+00	5.085230392e+01	0.000000000e+00	0.000000000e+00	1.099664357e+02	
6.014700000e+02	3.223722931e+02	6.236759914e+00	5.084992519e+01	0.000000000e+00	0.000000000e+00	1.099555842e+02	
6.014800000e+02	3.224299997e+02	6.237823907e+00	5.085855843e+01	0.000000000e+00	0.000000000e+00	1.099685443e+02	
6.014900000e+02	3.224401434e+02	6.237946858e+00	5.086105377e+01	0.000000000e+00	0.000000000e+00	1.099682319e+02	
6.015000000e+02	3.224502864e+02	6.238069809e+00	5.086354918e+01	0.000000000e+00	0.000000000e+00	1.099679195e+02	
6.015100000e+02	3.224604286e+02	6.238192759e+00	5.086604465e+01	0.000000000e+00	0.000000000e+00	1.099676072e+02	
6.015200000e+02	3.224705701e+02	6.238315710e+00	5.086854018e+01	0.000000000e+00	0.000000000e+00	1.099672948e+02	
6.015300000e+02	3.224776419e+02	6.238377937e+00	5.087063965e+01	0.000000000e+00	0.000000000e+00	1.099661261e+02	
6.015400000e+02	3.224001268e+02	6.236766921e+00	5.086182299e+01	0.000000000e+00	0.000000000e+00	1.099413615e+02	
6.015500000e+02	3.224827293e+02	6.238323268e+00	5.087367009e+01	0.000000000e+00	0.000000000e+00	1.099612630e+02	
6.015600000e+02	3.225111288e+02	6.238807513e+00	5.087852295e+01	0.000000000e+00	0.000000000e+00	1.099660454e+02	
6.015700000e+02	3.225212666e+02	6.238930464e+00	5.088101880e+01	0.000000000e+00	0.000000000e+00	1.099657331e+02	
6.015800000e+02	3.225314037e+02	6.239053415e+00	5.088351472e+01	0.000000000e+00	0.000000000e+00	1.099654207e+02	
6.015900000e+02	3.225415400e+02	6.239176366e+00	5.088601070e+01	0.000000000e+00	0.000000000e+00	1.099651084e+02	
6.016000000e+02	3.225516756e+02	6.239299317e+00	5.088850674e+01	0.000000000e+00	0.000000000e+00	1.099647961e+02	
6.016100000e+02	3.225297627e+02	6.238788265e+00	5.088686588e+01	0.000000000e+00	0.000000000e+00	1.099555447e+02	
6.016200000e+02	3.225623849e+02	6.239356090e+00	5.089226489e+01	0.000000000e+00	0.000000000e+00	1.099615049e+02	
6.016300000e+02	3.225820779e+02	6.239668169e+00	5.089599524e+01	0.000000000e+00	0.000000000e+00	1.099638592e+02	
6.016400000e+02	3.225903863e+02	6.239755029e+00	5.089825602e+01	0.000000000e+00	0.000000000e+00	1.099630381e+02	
